Index,Latitude,Longitude
1,42.5980355724062,-70.83128408866611
2,42.69096964080977,-70.41929678397861
3,42.51306149758162,-70.01280264335361
4,42.04159724403275,-69.86448721366611
5,41.95178383562269,-70.11167959647861
6,41.915005458213976,-70.45225576835361
7,42.07422523676755,-70.86973623710361
8,42.33464547809247,-71.00157217460361
